ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
5070103,HM676287,10/22/2006 06:00:00 PM,037XX N LEAVITT ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,1912,19,47.0,5.0,05,1161031.0,1924736.0,2006,02/10/2018 03:50:01 PM,41.949165614,-87.683473918,"(41.949165614, -87.683473918)"
5107655,HM650879,10/09/2006 11:55:51 PM,064XX S HONORE ST,2027,NARCOTICS,POSS: CRACK,ALLEY,True,False,726,7,15.0,67.0,18,1165120.0,1861955.0,2006,02/28/2018 03:56:25 PM,41.776802878,-87.670225887,"(41.776802878, -87.670225887)"
4980975,HM593306,09/10/2006 03:35:00 PM,062XX S INDIANA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,311,3,20.0,40.0,14,1178644.0,1863595.0,2006,02/28/2018 03:56:25 PM,41.781006344,-87.620597798,"(41.781006344, -87.620597798)"
5002691,HM613374,09/20/2006 04:30:00 PM,011XX N HOYNE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1312,12,32.0,24.0,07,1162200.0,1907450.0,2006,02/28/2018 03:56:25 PM,41.901707304,-87.679661245,"(41.901707304, -87.679661245)"
5116164,HM713511,11/10/2006 08:18:00 PM,085XX S DAMEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,True,True,614,6,18.0,71.0,08B,1164514.0,1847842.0,2006,09/07/2021 03:41:02 PM,41.738087606,-87.672844688,"(41.738087606, -87.672844688)"
4964089,HM566183,08/22/2006 04:00:00 PM,052XX S DREXEL AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,False,False,2131,2,5.0,41.0,17,1183138.0,1870231.0,2006,02/28/2018 03:56:25 PM,41.799112702,-87.603915641,"(41.799112702, -87.603915641)"
5010629,HM619043,09/23/2006 07:10:00 PM,087XX S HALSTED ST,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,SIDEWALK,False,False,2223,22,21.0,71.0,03,1172504.0,1846925.0,2006,02/28/2018 03:56:25 PM,41.735399233,-87.643598194,"(41.735399233, -87.643598194)"
4955705,HM567700,08/28/2006 12:00:00 PM,003XX W 118TH ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,False,False,522,5,34.0,53.0,05,1175970.0,1826672.0,2006,02/10/2018 03:50:01 PM,41.679745198,-87.631504918,"(41.679745198, -87.631504918)"
4977625,HM589547,09/08/2006 12:00:00 PM,061XX N BROADWAY,0890,THEFT,FROM BUILDING,OTHER,False,False,2433,24,48.0,77.0,06,1167191.0,1940844.0,2006,02/28/2018 03:56:25 PM,41.993236093,-87.660365696,"(41.993236093, -87.660365696)"
5140288,HM737279,11/24/2006 02:35:00 AM,008XX N PULASKI RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,True,True,1111,11,37.0,23.0,08B,1149574.0,1905214.0,2006,02/28/2018 03:56:25 PM,41.895826124,-87.726096446,"(41.895826124, -87.726096446)"
4983234,HM594297,09/11/2006 09:10:00 AM,017XX E 71ST PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,324,3,5.0,43.0,08B,1189198.0,1857920.0,2006,02/28/2018 03:56:25 PM,41.765187118,-87.582086968,"(41.765187118, -87.582086968)"
5055431,HL493319,07/18/2005 11:25:00 PM,008XX W 76TH ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,OTHER,False,False,621,6,17.0,71.0,04B,,,2005,08/17/2015 03:03:40 PM,,,
5017631,HM622285,09/25/2006 04:33:54 PM,058XX W NORTH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2531,25,29.0,25.0,14,1136815.0,1910033.0,2006,02/10/2018 03:50:01 PM,41.909288295,-87.772842499,"(41.909288295, -87.772842499)"
4972455,HM572247,08/30/2006 09:05:00 PM,062XX S PARKSIDE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,ALLEY,False,False,812,8,13.0,64.0,14,1139813.0,1862572.0,2006,02/28/2018 03:56:25 PM,41.778994069,-87.762986876,"(41.778994069, -87.762986876)"
5399567,HN245268,03/23/2007 07:00:00 PM,078XX S INDIANA AVE,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,623,6,6.0,69.0,06,1178950.0,1853085.0,2007,02/28/2018 03:56:25 PM,41.752158814,-87.619795595,"(41.752158814, -87.619795595)"
5368859,HN221489,03/09/2007 08:45:00 AM,007XX N SACRAMENTO BLVD,0820,THEFT,$500 AND UNDER,STREET,False,False,1313,12,27.0,23.0,06,1156097.0,1904592.0,2007,02/28/2018 03:56:25 PM,41.893990113,-87.702155577,"(41.893990113, -87.702155577)"
5370988,HN221461,03/12/2007 09:00:00 AM,023XX W 79TH PL,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,835,8,18.0,70.0,05,1162192.0,1851881.0,2007,02/28/2018 03:56:25 PM,41.749219827,-87.681239841,"(41.749219827, -87.681239841)"
5398249,HN244076,03/24/2007 03:30:00 AM,027XX W ST GEORGES CT,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1431,14,1.0,22.0,14,1157607.0,1914702.0,2007,02/10/2018 03:50:01 PM,41.921702173,-87.696334077,"(41.921702173, -87.696334077)"
5329911,HN187442,02/20/2007 09:21:00 PM,032XX W WALNUT ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,OTHER,False,False,1123,11,28.0,27.0,15,1154797.0,1901447.0,2007,02/28/2018 03:56:25 PM,41.885386072,-87.707014386,"(41.885386072, -87.707014386)"
5309625,HN168603,02/09/2007 02:54:24 PM,001XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA BUS,True,False,122,1,42.0,32.0,11,1176336.0,1901423.0,2007,02/28/2018 03:56:25 PM,41.8848616,-87.627920479,"(41.8848616, -87.627920479)"
5340610,HM725801,11/17/2006 01:00:00 PM,040XX W ARTHINGTON ST,2027,NARCOTICS,POSS: CRACK,ABANDONED BUILDING,True,False,1132,11,24.0,26.0,18,1149564.0,1895807.0,2006,02/10/2018 03:50:01 PM,41.870012475,-87.72637753,"(41.870012475, -87.72637753)"
5362990,HN210518,03/05/2007 08:00:00 PM,070XX S JEFFERY BLVD,0890,THEFT,FROM BUILDING,APARTMENT,False,False,332,3,5.0,43.0,06,1190762.0,1858684.0,2007,02/10/2018 03:50:01 PM,41.767245969,-87.57632989,"(41.767245969, -87.57632989)"
5260833,HN135348,01/20/2007 02:00:00 AM,010XX N LEAVITT ST,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,False,False,1312,12,32.0,24.0,08A,1161544.0,1907103.0,2007,02/28/2018 03:56:25 PM,41.9007688,-87.682080486,"(41.9007688, -87.682080486)"
5345795,HN198206,02/27/2007 01:20:00 PM,001XX S PULASKI RD,0820,THEFT,$500 AND UNDER,LIBRARY,False,False,1122,11,28.0,26.0,06,1149746.0,1899192.0,2007,02/28/2018 03:56:25 PM,41.879297767,-87.725621359,"(41.879297767, -87.725621359)"
5229471,HN110196,01/06/2007 01:00:00 PM,052XX S CAMPBELL AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,True,False,911,9,14.0,63.0,11,1160594.0,1869759.0,2007,02/28/2018 03:56:25 PM,41.798312678,-87.686602922,"(41.798312678, -87.686602922)"
5277208,HN145703,01/27/2007 12:53:07 AM,015XX W 79TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,False,False,612,6,17.0,71.0,14,1167309.0,1852340.0,2007,02/28/2018 03:56:25 PM,41.750371439,-87.662475982,"(41.750371439, -87.662475982)"
5300483,HM746119,11/28/2006 09:25:04 PM,104XX S MORGAN ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,2232,22,34.0,73.0,18,1171493.0,1835716.0,2006,02/28/2018 03:56:25 PM,41.704662279,-87.647629172,"(41.704662279, -87.647629172)"
5259931,HN134829,01/20/2007 05:38:56 PM,055XX S HERMITAGE AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,715,7,15.0,67.0,06,1165624.0,1867879.0,2007,02/28/2018 03:56:25 PM,41.793048402,-87.668210241,"(41.793048402, -87.668210241)"
5316727,HN176005,02/13/2007 10:00:00 AM,025XX N CLARK ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,False,False,2333,19,43.0,7.0,06,1172394.0,1917120.0,2007,02/28/2018 03:56:25 PM,41.928023007,-87.641931368,"(41.928023007, -87.641931368)"
5245567,HN122475,01/13/2007 05:00:00 PM,044XX S OAKENWALD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2123,2,4.0,39.0,08B,1185258.0,1875990.0,2007,02/28/2018 03:56:25 PM,41.814866191,-87.595960005,"(41.814866191, -87.595960005)"
5439886,HN270743,04/07/2007 04:40:00 PM,024XX S BLUE ISLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1034,10,25.0,31.0,08B,1162534.0,1887624.0,2007,09/07/2021 03:41:02 PM,41.847296004,-87.678989592,"(41.847296004, -87.678989592)"
5600483,HN408175,06/16/2007 12:15:00 AM,004XX N SPRINGFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1122,11,27.0,23.0,08B,1150307.0,1902789.0,2007,02/28/2018 03:56:25 PM,41.889157404,-87.723467581,"(41.889157404, -87.723467581)"
5490383,HN310199,04/28/2007 12:15:00 PM,040XX W WILCOX ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1115,11,28.0,26.0,08B,1149434.0,1899029.0,2007,02/28/2018 03:56:25 PM,41.878856533,-87.726771211,"(41.878856533, -87.726771211)"
5607860,HN412996,06/18/2007 02:00:00 AM,020XX W 63RD ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,726,7,15.0,67.0,03,1163861.0,1862857.0,2007,02/10/2018 03:50:01 PM,41.779304633,-87.674816029,"(41.779304633, -87.674816029)"
5654807,HN465091,07/13/2007 08:00:00 PM,089XX S JEFFERY BLVD,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,413,4,8.0,48.0,26,1191068.0,1846122.0,2007,02/28/2018 03:56:25 PM,41.732767344,-87.575613784,"(41.732767344, -87.575613784)"
5599924,HN399458,06/11/2007 09:05:00 PM,040XX W MONTROSE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,True,False,1722,17,39.0,14.0,18,1148556.0,1928933.0,2007,02/28/2018 03:56:25 PM,41.960932905,-87.729221589,"(41.960932905, -87.729221589)"
5519670,HN278064,04/11/2007 08:50:00 PM,005XX E 67TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,321,3,20.0,42.0,18,1180811.0,1860702.0,2007,02/28/2018 03:56:25 PM,41.773018105,-87.612742081,"(41.773018105, -87.612742081)"
5553027,HM747565,11/29/2006 03:40:00 PM,051XX W JACKSON BLVD,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,NURSING HOME/RETIREMENT HOME,False,False,1533,15,28.0,25.0,04B,1142067.0,1898182.0,2006,02/28/2018 03:56:25 PM,41.876671946,-87.753842755,"(41.876671946, -87.753842755)"
5599297,HN399870,06/10/2007 09:00:00 PM,012XX W 78TH ST,0820,THEFT,$500 AND UNDER,STREET,False,False,612,6,17.0,71.0,06,1169547.0,1853064.0,2007,02/10/2018 03:50:01 PM,41.752310015,-87.654253982,"(41.752310015, -87.654253982)"
5616731,HN422793,06/19/2007 09:15:00 AM,0000X W 114TH ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,False,True,522,5,34.0,49.0,04B,1178051.0,1829379.0,2007,02/28/2018 03:56:25 PM,41.687126841,-87.623805966,"(41.687126841, -87.623805966)"
5536651,HN348930,05/17/2007 08:31:00 PM,059XX W LAKE ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,ALLEY,True,True,1512,15,29.0,25.0,26,1136680.0,1902267.0,2007,09/07/2021 03:41:02 PM,41.887979835,-87.773524594,"(41.887979835, -87.773524594)"
5811555,HN622767,10/01/2007 05:00:00 PM,068XX S INDIANA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,322,3,20.0,69.0,14,1178771.0,1859801.0,2007,02/28/2018 03:56:25 PM,41.770592328,-87.62024753,"(41.770592328, -87.62024753)"
5764111,HN573215,03/01/2006 09:00:00 AM,014XX W FARWELL AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE PORCH/HALLWAY,False,False,2431,24,49.0,1.0,06,1165412.0,1945727.0,2006,02/28/2018 03:56:25 PM,42.00667333,-87.666769677,"(42.00667333, -87.666769677)"
5905552,HN703463,11/12/2007 02:20:00 PM,100XX S WOODLAWN AVE,0560,ASSAULT,SIMPLE,COLLEGE/UNIVERSITY GROUNDS,False,False,511,5,8.0,50.0,08A,1186531.0,1838828.0,2007,02/28/2018 03:56:25 PM,41.7128602,-87.592464611,"(41.7128602, -87.592464611)"
5767806,HN576899,04/08/2007 05:00:00 PM,030XX W 23RD ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,True,1033,10,12.0,30.0,06,1156598.0,1888569.0,2007,02/28/2018 03:56:25 PM,41.850011239,-87.700749242,"(41.850011239, -87.700749242)"
5850553,HN659860,10/20/2007 04:40:00 PM,017XX N ARTESIAN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,1434,14,1.0,24.0,18,1159757.0,1911699.0,2007,02/28/2018 03:56:25 PM,41.913417624,-87.688517356,"(41.913417624, -87.688517356)"
5852598,HN662622,10/21/2007 08:00:00 PM,047XX W PALMER ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2522,25,31.0,19.0,14,1144532.0,1914210.0,2007,02/28/2018 03:56:25 PM,41.920608543,-87.74438795,"(41.920608543, -87.74438795)"
5701010,HN416872,06/20/2007 11:10:00 AM,007XX N CHRISTIANA AVE,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,SIDEWALK,True,False,1121,11,27.0,23.0,18,1153913.0,1904633.0,2007,02/28/2018 03:56:25 PM,41.894146429,-87.710175647,"(41.894146429, -87.710175647)"
5797185,HN607310,09/23/2007 10:16:37 PM,029XX S THROOP ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,923,9,11.0,60.0,14,1169874.0,1885440.0,2007,02/28/2018 03:56:25 PM,41.841146287,-87.652115462,"(41.841146287, -87.652115462)"
5861851,HN668795,10/25/2007 11:34:00 AM,026XX N MILDRED AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,False,False,1933,19,43.0,7.0,05,1169831.0,1917706.0,2007,02/28/2018 03:56:25 PM,41.929687345,-87.651332245,"(41.929687345, -87.651332245)"
5810482,HN618462,09/29/2007 12:32:22 PM,027XX W FARGO AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,2411,24,50.0,2.0,05,1156662.0,1949287.0,2007,02/28/2018 03:56:25 PM,42.016624518,-87.698865211,"(42.016624518, -87.698865211)"
5714259,HN523318,08/11/2007 08:40:00 PM,011XX N CALIFORNIA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1311,12,1.0,24.0,18,1157524.0,1907277.0,2007,02/28/2018 03:56:25 PM,41.901329063,-87.696841493,"(41.901329063, -87.696841493)"
5775494,HN582902,09/11/2007 02:10:00 PM,027XX N CLARK ST,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,True,False,2333,19,43.0,7.0,08B,1171700.0,1918426.0,2007,02/28/2018 03:56:25 PM,41.931622056,-87.644442981,"(41.931622056, -87.644442981)"
5712296,HN516294,08/08/2007 11:52:33 AM,053XX W NORTH AVE,2011,NARCOTICS,MANU/DELIVER:BARBITUATES,RESIDENCE PORCH/HALLWAY,True,False,2532,25,37.0,25.0,18,1140645.0,1910122.0,2007,02/28/2018 03:56:25 PM,41.909462982,-87.758770392,"(41.909462982, -87.758770392)"
5725927,HN508145,08/04/2007 12:30:00 AM,054XX S MILLARD AVE,0810,THEFT,OVER $500,STREET,False,False,822,8,23.0,62.0,06,1152968.0,1868229.0,2007,02/28/2018 03:56:25 PM,41.794268176,-87.714609568,"(41.794268176, -87.714609568)"
5939143,HN735627,11/30/2007 07:13:00 PM,068XX S JUSTINE ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,True,False,725,7,17.0,67.0,04A,1167182.0,1859400.0,2007,02/28/2018 03:56:25 PM,41.769747749,-87.662739692,"(41.769747749, -87.662739692)"
6064271,HP159517,02/04/2008 09:49:53 PM,066XX W GRAND AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESTAURANT,False,False,2512,25,36.0,18.0,11,1131423.0,1915221.0,2008,02/28/2018 03:56:25 PM,41.923619797,-87.792530495,"(41.923619797, -87.792530495)"
6019664,HP116406,01/07/2008 11:45:00 PM,026XX N SAWYER AVE,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,False,False,1412,14,35.0,22.0,07,1154030.0,1917273.0,2008,02/28/2018 03:56:25 PM,41.928829366,-87.709408246,"(41.928829366, -87.709408246)"
6077548,HP176683,02/15/2008 05:30:00 AM,039XX W 56TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,False,False,822,8,13.0,62.0,14,1151002.0,1867176.0,2008,02/28/2018 03:56:25 PM,41.791417188,-87.721846364,"(41.791417188, -87.721846364)"
6149695,HP239215,03/22/2008 11:10:00 PM,085XX S COTTAGE GROVE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),False,True,632,6,6.0,44.0,08B,1183055.0,1848454.0,2008,02/28/2018 03:56:25 PM,41.739356444,-87.604896389,"(41.739356444, -87.604896389)"
5925574,HN702030,11/11/2007 08:00:00 PM,011XX N WELLS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE-COMMERCIAL,False,False,1824,18,43.0,8.0,14,1174503.0,1908069.0,2007,02/28/2018 03:56:25 PM,41.903139736,-87.634452676,"(41.903139736, -87.634452676)"
5948125,HN747269,12/07/2007 04:00:00 AM,061XX S KEELER AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,False,False,813,8,13.0,65.0,05,1149421.0,1863648.0,2007,02/28/2018 03:56:25 PM,41.781766514,-87.727734765,"(41.781766514, -87.727734765)"
5989029,HN785203,12/25/2007 01:00:00 AM,045XX N MALDEN ST,0560,ASSAULT,SIMPLE,STREET,False,True,2311,19,46.0,3.0,08A,1166728.0,1930303.0,2007,02/28/2018 03:56:25 PM,41.964321246,-87.66237249,"(41.964321246, -87.66237249)"
6109003,HP199163,02/28/2008 01:00:00 PM,007XX E 103RD ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",True,False,511,5,8.0,50.0,08B,1183035.0,1836831.0,2008,02/10/2018 03:50:01 PM,41.707462015,-87.605329791,"(41.707462015, -87.605329791)"
5998610,HP104611,01/03/2008 05:13:31 PM,008XX S ASHLAND AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,False,False,1224,12,2.0,28.0,03,1165863.0,1896409.0,2008,02/10/2018 03:50:01 PM,41.871332577,-87.666521781,"(41.871332577, -87.666521781)"
5950847,HN750728,12/09/2007 06:00:00 PM,001XX S WOOD ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1211,12,2.0,28.0,06,1164428.0,1899473.0,2007,02/10/2018 03:50:01 PM,41.879770922,-87.671703482,"(41.879770922, -87.671703482)"
6014794,HP119437,01/11/2008 11:03:00 PM,048XX S SPRINGFIELD AVE,0460,BATTERY,SIMPLE,ALLEY,True,False,821,8,14.0,57.0,08B,1151185.0,1872228.0,2008,02/28/2018 03:56:25 PM,41.80527705,-87.72104338,"(41.80527705, -87.72104338)"
5977282,HN767317,12/19/2007 01:50:00 PM,078XX S ABERDEEN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,612,6,17.0,71.0,08B,1170342.0,1852900.0,2007,02/28/2018 03:56:25 PM,41.751842721,-87.651345416,"(41.751842721, -87.651345416)"
6054450,HP149492,01/29/2008 03:15:00 PM,027XX S TRUMBULL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1032,10,22.0,30.0,08B,1153810.0,1885595.0,2008,09/07/2021 03:41:02 PM,41.841906128,-87.711060786,"(41.841906128, -87.711060786)"
6124010,HP218196,03/10/2008 06:00:00 PM,016XX N DAMEN AVE,0810,THEFT,OVER $500,STREET,False,False,1434,14,32.0,24.0,06,1162771.0,1910740.0,2008,02/10/2018 03:50:01 PM,41.910723346,-87.677471499,"(41.910723346, -87.677471499)"
6332947,HP416423,06/25/2008 11:29:00 PM,093XX S DREXEL ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,411,4,8.0,,14,1184181.0,1843398.0,2008,02/28/2018 03:56:25 PM,41.725455986,-87.600928591,"(41.725455986, -87.600928591)"
6336189,HP424950,06/30/2008 06:00:00 AM,009XX E 80TH ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,631,6,8.0,44.0,05,1184073.0,1852160.0,2008,02/28/2018 03:56:25 PM,41.749502396,-87.601051102,"(41.749502396, -87.601051102)"
6167312,HP255528,04/01/2008 11:00:00 AM,100XX S MAY ST,502T,OTHER OFFENSE,TAMPER WITH MOTOR VEHICLE,STREET,False,False,2232,22,34.0,73.0,26,1170423.0,1838298.0,2008,02/28/2018 03:56:25 PM,41.711770997,-87.651472493,"(41.711770997, -87.651472493)"
6357642,HP441432,07/08/2008 08:00:00 AM,001XX N FRANKLIN ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,113,1,42.0,32.0,06,1174302.0,1901408.0,2008,02/28/2018 03:56:25 PM,41.884866076,-87.63539001,"(41.884866076, -87.63539001)"
6238482,HP312376,05/01/2008 04:00:00 PM,018XX S MILLARD AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,1014,10,24.0,29.0,11,1152334.0,1890723.0,2008,02/28/2018 03:56:25 PM,41.8560072,-87.716342088,"(41.8560072, -87.716342088)"
6262310,HP345946,05/20/2008 09:30:00 AM,070XX S JEFFERY BLVD,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,BANK,True,False,332,3,5.0,43.0,10,1190768.0,1858499.0,2008,02/28/2018 03:56:25 PM,41.766738169,-87.576313866,"(41.766738169, -87.576313866)"
6253368,HP338492,05/15/2008 05:30:00 PM,053XX S PAULINA ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,932,9,16.0,61.0,08A,1165918.0,1869304.0,2008,02/28/2018 03:56:25 PM,41.796952527,-87.667091677,"(41.796952527, -87.667091677)"
6270976,HP358273,05/26/2008 11:50:00 PM,061XX S MAJOR AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,812,8,13.0,64.0,08A,1139456.0,1863243.0,2008,02/28/2018 03:56:25 PM,41.780841902,-87.764279417,"(41.780841902, -87.764279417)"
6498617,HP563994,09/10/2008 04:15:00 PM,057XX S SANGAMON ST,1661,GAMBLING,GAME/DICE,STREET,True,False,712,7,16.0,68.0,19,1170957.0,1866719.0,2008,02/28/2018 03:56:25 PM,41.789750344,-87.648688607,"(41.789750344, -87.648688607)"
6578314,HP651269,10/27/2008 06:45:00 PM,130XX S CHAMPLAIN AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,False,True,533,5,9.0,54.0,04B,1183231.0,1818690.0,2008,02/28/2018 03:56:25 PM,41.657676054,-87.605173516,"(41.657676054, -87.605173516)"
6600636,HP673612,11/08/2008 11:16:00 PM,023XX S STATE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,CHA PARKING LOT/GROUNDS,True,False,134,1,3.0,33.0,15,1176683.0,1888842.0,2008,02/10/2018 03:50:01 PM,41.850330711,-87.627026373,"(41.850330711, -87.627026373)"
6500282,HP574813,09/12/2008 03:00:00 PM,063XX S STONY ISLAND AVE,0460,BATTERY,SIMPLE,STREET,False,False,314,3,20.0,42.0,08B,1187960.0,1863364.0,2008,02/28/2018 03:56:25 PM,41.780155491,-87.586451255,"(41.780155491, -87.586451255)"
6454406,HP533991,08/24/2008 08:00:00 PM,010XX W 14TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,False,1232,12,25.0,28.0,14,1169625.0,1893228.0,2008,02/10/2018 03:50:01 PM,41.86252264,-87.652802708,"(41.86252264, -87.652802708)"
6458016,HP527299,08/21/2008 10:50:19 PM,031XX W 19TH ST,1661,GAMBLING,GAME/DICE,SIDEWALK,False,False,1022,10,24.0,29.0,19,1155527.0,1890534.0,2008,02/10/2018 03:50:01 PM,41.855425004,-87.704627196,"(41.855425004, -87.704627196)"
6393839,HP479151,07/28/2008 01:00:00 AM,053XX W EDDY ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1634,16,38.0,15.0,07,1140234.0,1923087.0,2008,02/28/2018 03:56:25 PM,41.945047856,-87.759961761,"(41.945047856, -87.759961761)"
6579793,HP652326,10/28/2008 01:08:00 PM,004XX W 57TH ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,True,False,711,7,20.0,68.0,26,1174338.0,1867136.0,2008,02/28/2018 03:56:25 PM,41.790820084,-87.636279138,"(41.790820084, -87.636279138)"
6536704,HP610249,10/05/2008 01:15:00 PM,023XX N TRIPP AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2522,25,31.0,20.0,08B,1147665.0,1915151.0,2008,02/10/2018 03:50:01 PM,41.923131116,-87.732852348,"(41.923131116, -87.732852348)"
6399051,HP473379,07/25/2008 09:56:22 AM,036XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1122,11,28.0,27.0,11,1151988.0,1901284.0,2008,02/28/2018 03:56:25 PM,41.884994578,-87.71733391,"(41.884994578, -87.71733391)"
6586490,HP659029,10/31/2008 11:30:00 PM,029XX W 25TH PL,2230,LIQUOR LAW VIOLATION,ILLEGAL CONSUMPTION BY MINOR,SIDEWALK,True,False,1033,10,12.0,30.0,22,1157221.0,1886941.0,2008,02/28/2018 03:56:25 PM,41.845531207,-87.698506894,"(41.845531207, -87.698506894)"
6535380,HP608534,10/04/2008 12:10:00 PM,085XX S ESCANABA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,True,False,423,4,10.0,46.0,18,1196964.0,1849005.0,2008,02/28/2018 03:56:25 PM,41.740534062,-87.553918845,"(41.740534062, -87.553918845)"
6533086,HP606423,10/03/2008 01:30:00 AM,005XX N MC CLURG CT,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1834,18,42.0,8.0,14,1179104.0,1903846.0,2008,02/28/2018 03:56:25 PM,41.89144754,-87.617681884,"(41.89144754, -87.617681884)"
